objectid,location_name,location_address,address_line__2,city,state,zip_code,county,regionsize,matchscore,latitude,longitude,matchtype,location_type,accepts_snap,organization,co_sponsor,type,frequency,day,times,year_round_or_dates,description,eligibility_requirements,eligibility_requirement,no_photo_id_required,no_registration_required,restricted_access_only_members_o,age_restrictions_for_children_or,age_restrictions_for_seniors_onl,income_maximum_for_eligibility,delivery_available,prepared_meals,grocery_items,fresh_produce,languages_spoken_other_than_engl,other_services_provided_diapers,other_services_provided_baby_for,other_services_provided_financia,other_services_provided_clothing,other_services_provided,metro,bus,store_type,loctype_fresh
120926,7-Eleven 10722,3011 Patrick Henry Dr,,Falls Church,VA,22044,FAIRFAX,988.74164,96,38.8675537109375,-77.14710998535156,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
120936,Harris Teeter 302,8200 Crestwood Heights Dr,,McLean,VA,22102,FAIRFAX,10115.849,98.99408,38.93072509765625,-77.22751617431641,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
121338,Amazon Fresh - Alexandria,7005 C Manchester Blvd,,Alexandria,VA,22310,FAIRFAX,4634,98.99408,38.76540756225586,-77.15532684326172,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
125681,Merkato Market Llc,6816 Bland St,,Springfield,VA,22150,FAIRFAX,3887.9902,100,38.78076553344727,-77.18478393554688,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
127455,7-Eleven Inc F 10677B,3019 Annandale Rd,,Falls Church,VA,22042,FAIRFAX,1296.7794,96,38.86847686767578,-77.17429351806641,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
127597,Dollartree 5713,670 Elden St,,Herndon,VA,20170,FAIRFAX,4090.6526,100,38.96956253051758,-77.38265228271484,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
128053,Food Lion 943,7760 Gunston Plz,,Lorton,VA,22079,FAIRFAX,868.1394,100,38.70376586914063,-77.20944976806641,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
128508,Harris Teeter 262,3600 S Glebe Rd,Suite W100,Arlington,VA,22202,ARLINGTON,724.42035,100,38.84259796142578,-77.05277252197266,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
128834,Lotte Plaza,13955 Metrotech Dr,,Chantilly,VA,20151,FAIRFAX,10659.944,100,38.89592742919922,-77.42661285400391,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
129213,Reston Farmers Market,11401 N Shore Dr,,Reston,VA,20190,FAIRFAX,806.18945,100,38.97011566162109,-77.34111785888672,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
130253,7-Eleven Inc F 25143B,6464 E Lincolnia Rd,,Alexandria,VA,22312,FAIRFAX,6479.2231,91.857986,38.83532333374023,-77.15621185302734,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
130257,7-Eleven Inc F 10696A,1931 Old Gallows Rd,,Vienna,VA,22182,FAIRFAX,4734.2559,98.99408,38.91143417358398,-77.22208404541016,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
130395,Aldi 69,8100 A-Arlington Blvd,,Merrifield,VA,22042,FAIRFAX,23444.99,93.633133,38.86655807495117,-77.22625732421875,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
130815,Walgreens 12359,1517 Mount Vernon Ave,,Alexandria,VA,22301,ALEXANDRIA,2471.8596,100,38.81978988647461,-77.05739593505859,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
131001,7-Eleven Inc F 28559A,6545 Little River Tpke,,Alexandria,VA,22312,FAIRFAX,4082.1331,98.99408,38.82203674316406,-77.16133880615234,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
131260,Reston Farmers Market,11900 Lawyers Rd,,Reston,VA,20191,FAIRFAX,72140.5,100,38.92425537109375,-77.35777282714844,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
131360,7-Eleven 16091B 16091B,13190 Parcher Ave,,Herndon,VA,20170,FAIRFAX,1597.6995,96,38.96023941040039,-77.40289306640625,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
131683,Newgrand Mart 2,6255 Little River Tpke,,Alexandria,VA,22312,FAIRFAX,2524.4575,100,38.81708908081055,-77.14073181152344,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
132560,7-Eleven Inc F 27267B,13305 Lee Hwy,,Centreville,VA,20121,FAIRFAX,7800.1182,100,38.84000778198242,-77.40525817871094,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
133028,Shiraz Market,8486 Tyco Rd,Ste G,Vienna,VA,22182,FAIRFAX,164.05302,96,38.93309020996094,-77.23855590820313,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
133231,7-Eleven Inc F 10733B,4610 Kenmore Ave,,Alexandria,VA,22304,ALEXANDRIA,5237.6357,100,38.82901000976563,-77.1104736328125,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
133354,Aldi 63,4580 Duke St,,Alexandria,VA,22304,ALEXANDRIA,3740.6018,100,38.81204223632813,-77.10935211181641,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
133960,Safeway 1920,7401 Colshire Dr,,MC Lean,VA,22102,FAIRFAX,1436.5636,98.99408,38.92293930053711,-77.20259857177734,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
133972,7-Eleven Inc F 25633A,11501 Leesburg Pike,,Herndon,VA,20170,FAIRFAX,3998.0701,96,38.99888610839844,-77.34351348876953,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
134342,7-Eleven Inc F 10678B,7222 Arlington Blvd,,Falls Church,VA,22042,FAIRFAX,6548.3125,98.99408,38.86668014526367,-77.19432067871094,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
134667,7-Eleven Inc F 29931A,2501 Centreville Rd,Ste 014,Herndon,VA,20171,FAIRFAX,4641.3164,98.99408,38.95120239257813,-77.41030883789063,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
135887,Rico Supermarket,7849B Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,3157.2456,98.99408,38.74742889404297,-77.08297729492188,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
136113,Jano Mart,4105 Duke St,Ste 101,Alexandria,VA,22304,ALEXANDRIA,2914.8643,100,38.81100845336914,-77.10105895996094,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
136759,7-Eleven Inc F 10672A,9511 Blake Ln,,Fairfax,VA,22031,FAIRFAX,1126.4954,99,38.86719131469727,-77.27443695068359,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
136864,Dollar Tree 206,6920 Braddock Rd,,Annandale,VA,22003,FAIRFAX,7394.0693,100,38.81196975708008,-77.18450927734375,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
136865,Fair Price International Market,720 Grant St,Ste C,Herndon,VA,20170,FAIRFAX,3881.2212,96,38.96931838989258,-77.37856292724609,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
136994,7-Eleven Inc F 10689A,3338 Gallows Rd,,Annandale,VA,22003,FAIRFAX,3176.7803,98.99408,38.85493850708008,-77.22273254394531,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
137121,Target Stores 1076,3101 Jefferson Davis Hwy,,Alexandria,VA,22305,ALEXANDRIA,5225.5957,100,38.83341598510742,-77.05123901367188,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
137124,Target Stores 1341,13047 Fair Lakes Shopping Ctr,,Fairfax,VA,22033,FAIRFAX,21741.867,93.37278,38.8561897277832,-77.39530944824219,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
137127,Target Stores 1416,6600 Springfield Mall,,Springfield,VA,22150,FAIRFAX,56974.863,96,38.77668762207031,-77.17349243164063,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
137130,Target Stores 1431,6100 Arlington Blvd,,Falls Church,VA,22044,FAIRFAX,51291.277,96,38.86836624145508,-77.14251708984375,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
137132,Target Stores 1533,6600 Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,2899.304,98.99408,38.77544021606445,-77.08059692382813,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
137423,Sprouts Farmers Market 886,494 Elden St,,Herndon,VA,20170,FAIRFAX,30884.656,96,38.96925354003906,-77.37681579589844,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
137536,7-Eleven 28565C 28565C,4086 Majestic Ln,,Fairfax,VA,22033,FAIRFAX,12977.332,98.99408,38.87710952758789,-77.39628601074219,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
137857,7-Eleven Inc F 27118B,13830 Lee Hwy,#1,Centreville,VA,20120,FAIRFAX,2870.6438,100,38.83898544311523,-77.42433929443359,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
138124,7-Eleven Inc F 33679A,3000 Washington Blvd,Ste A,Arlington,VA,22201,ARLINGTON,5908.918,100,38.88488006591797,-77.09414672851563,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
138197,7 Eleven Inc F 39244A,8228 Gunston Corner Ln,,Lorton,VA,22079,FAIRFAX,2967.3857,98.99408,38.70537185668945,-77.22895050048828,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
139845,7 Eleven 10653A,701 Van Buren St,,Herndon,VA,20170,FAIRFAX,1407.9514,100,38.96901702880859,-77.38059234619141,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
140745,Giant 2743,8970 Burke Lake Rd,,Springfield,VA,22151,FAIRFAX,5418.9106,98.99408,38.80821990966797,-77.25452423095703,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
141313,Giant Food 795,7501 Huntsman Blvd,,Springfield,VA,22153,FAIRFAX,9401.8574,99.899406,38.7529296875,-77.26610565185547,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
142630,7-Eleven Inc F 10790B,7724 Telegraph Rd,Ste 1,Alexandria,VA,22315,FAIRFAX,1385.4425,96,38.74761199951172,-77.14510345458984,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
143600,Cvs Pharmacy 1377,9871 Georgetown Pike,,Great Falls,VA,22066,FAIRFAX,4734.1333,100,38.99777984619141,-77.28766632080078,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
143601,Cvs Pharmacy 1389,2912 Chain Bridge Rd,,Oakton,VA,22124,FAIRFAX,6219.2002,100,38.88225936889648,-77.29839324951172,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
143602,Cvs Pharmacy 1397,1452 Chain Bridge Rd,,MC Lean,VA,22101,FAIRFAX,1139.3873,100,38.93159103393555,-77.18063354492188,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
144213,7-Eleven Inc F 10721A,3337 Glen Carlyn Dr,,Falls Church,VA,22041,FAIRFAX,1306.6758,96,38.85433959960938,-77.13793182373047,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
144222,Margarita`S Grocey,8512 Richmond Hwy,,Alexandria,VA,22309,FAIRFAX,1717.828,90.08284,38.72636032104492,-77.10362243652344,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
144429,El Compadre Multiservices Inc 1,7866 Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,4998.3237,98.99408,38.74383163452148,-77.08441162109375,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
146165,Khan Supermarket Llc,14245 Centreville Square,Unit G,Centreville,VA,20121,FAIRFAX,839.49945,100,38.83758926391602,-77.43978118896484,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
146634,Cvs Pharmacy 2750,1201 S Hayes St,,Arlington,VA,22202,ARLINGTON,7124.7212,100,38.8630256652832,-77.05934143066406,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
147082,Whole Foods Market 10065,143 Maple Ave E,,Vienna,VA,22180,FAIRFAX,9938.0762,93.633133,38.90249633789063,-77.26276397705078,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
147191,One Stop Beer & Wine Grocery,3518 Moncure Ave,,Falls Church,VA,22041,FAIRFAX,1490.1625,96,38.84804916381836,-77.13396453857422,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
147407,Fair Food Supermarket Inc,6019 Leesburg Pike,,Falls Church,VA,22041,FAIRFAX,2567.6125,98.99408,38.85537719726563,-77.13866424560547,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
147434,Marhaba Imports,3819 S George Mason Dr,Unit G,Falls Church,VA,22041,FAIRFAX,3381.7952,98.99408,38.84152603149414,-77.11988830566406,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
147756,Nazret Cultural Foods Llc,3821E S George Mason Dr,,Falls Church,VA,22041,FAIRFAX,3381.7952,98.99408,38.84151840209961,-77.11991882324219,Relaxed,SNAP-retailer,1,,,Misc,,,,,,,,,,,,,,,,,,,,,,,,,,Misc,
149048,24 Express Food Store,4007 Mount Vernon Ave,,Alexandria,VA,22305,ALEXANDRIA,2187.76,100,38.84206008911133,-77.06351470947266,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
149271,El Compadre Iii,3409 Payne St,Ste B,Falls Church,VA,22041,FAIRFAX,2319.7312,98.99408,38.85301208496094,-77.13213348388672,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
149286,7-Eleven 10643A,10008 Main St,,Fairfax,VA,22031,FAIRFAX,5407.104,100,38.84383392333984,-77.29222869873047,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
149800,Cvs Pharmacy 2100,9009 Silverbrook Rd,,Fairfax Station,VA,22039,FAIRFAX,2091.4563,98.99408,38.72800064086914,-77.25511932373047,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
150003,Walgreens 12800,8414 Old Keene Mill Rd,,Springfield,VA,22152,FAIRFAX,6834.5054,99.899406,38.7790641784668,-77.23445129394531,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
150063,Harris Teeter 371,950 S George Mason Dr,,Arlington,VA,22204,ARLINGTON,10419.438,100,38.86011505126953,-77.10234832763672,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
150315,7-Eleven Inc F 20117A,1500 South Fern Street,,Arlington,VA,22202,ARLINGTON,12542.258,95.857986,38.85911178588867,-77.05675506591797,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
150534,Annandale Farmers Market,6621 Columbia Pike,,Annandale,VA,22003,FAIRFAX,183079.86,100,38.8348388671875,-77.17433166503906,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
151136,Walgreens 18089,1312 Chain Bridge Rd,,McLean,VA,22101,FAIRFAX,6170.9409,100,38.94000244140625,-77.17547607421875,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151137,Walgreens 17573,6224 Old Dominion Dr,,McLean,VA,22101,FAIRFAX,19844.021,100,38.91914749145508,-77.15018463134766,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151140,Walgreens 17456,2260A Hunters Woods Plz,,Reston,VA,20191,FAIRFAX,1315.5906,100,38.93719100952148,-77.36231231689453,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151141,Walgreens 17593,1700 N Moore St Ste M1A,,Rosslyn,VA,22209,ARLINGTON,2067.749,96,38.89530181884766,-77.07187652587891,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151162,Walgreens 19419,4720B Lee Hwy,,Arlington,VA,22207,ARLINGTON,7222.9756,97.633133,38.89743804931641,-77.12249755859375,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151387,7-Eleven 34641,8071 Alban Rd,,Springfield,VA,22150,FAIRFAX,16401.738,98.99408,38.73865127563477,-77.19322967529297,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151574,Walgreens 17217,7100 Silver Lake Blvd,,Alexandria,VA,22315,FAIRFAX,23998.85,98.99408,38.76293563842773,-77.15666198730469,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151708,Walgreens 17684,6100 Rose Hill Dr,,Alexandria,VA,22310,FAIRFAX,2374.4036,98.99408,38.78556442260742,-77.12122344970703,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151709,Walgreens 17532,8244 Richmond Hwy,,Alexandria,VA,22309,FAIRFAX,4257.6909,98.99408,38.73398971557617,-77.09878540039063,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151710,Walgreens 19804,7968 Fort Hunt Rd,,Alexandria,VA,22308,FAIRFAX,4920.7046,98.99408,38.7410774230957,-77.05541229248047,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151711,Walgreens 19265,5841 Washington Blvd,,Arlington,VA,22205,ARLINGTON,1634.7155,100,38.88505172729492,-77.14035797119141,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
151762,7-Eleven Inc F 10752A,8146 Mount Vernon Hwy,,Alexandria,VA,22309,FAIRFAX,1699.7118,96,38.73750686645508,-77.09048461914063,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
152611,Whole Foods Market 10647,1634 Boro Pl,,McLean,VA,22102,FAIRFAX,27321404,60,38.95581817626953,-77.23478698730469,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
152637,Cvs Pharmacy 2003,3921 Prosperity Ave,,Fairfax,VA,22031,FAIRFAX,12809.161,98.99408,38.84054946899414,-77.2457275390625,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
152720,Walgreens 13589,225 Maple Ave E,,Vienna,VA,22180,FAIRFAX,9050.958,93.633133,38.90372467041016,-77.26136779785156,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
152898,7-Eleven 38746H,7901L Tysons Corner Ctr,,McLean,VA,22102,FAIRFAX,27321404,60,38.95581817626953,-77.23478698730469,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
153513,El Mercadito Hispano,495B Elden St,,Herndon,VA,20170,FAIRFAX,2860.0764,93.633133,38.96808624267578,-77.37839508056641,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
